id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1509622830111019009,1509622830111019009,2022-03-31 13:05:04 Pacific Daylight Time,2022-03-31,13:05:04,-0700,1493744544420007936,fiskeratiblog,Fiskerati,,Fisker’s Latest Visit to Magna Steyr Shows CO2 Neutral Factory  https://t.co/FKtxOHteMd #climatechange #esg #fisker #innovation #goelectric #fiskerocean #evs #electricvehicles #cleanenergy #ecofriendly,en,[],['https://fiskerati.com/fisker-ocean/fiskers-latest-visit-to-magna-steyr-shows-co2-neutral-factory/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost'],[],0,0,0,"['climatechange', 'esg', 'fisker', 'innovation', 'goelectric', 'fiskerocean', 'evs', 'electricvehicles', 'cleanenergy', 'ecofriendly']",[],https://twitter.com/fiskeratiblog/status/1509622830111019009,False,,0,,,,,,,,[],,,,
1509621829861793796,1509621829861793796,2022-03-31 13:01:06 Pacific Daylight Time,2022-03-31,13:01:06,-0700,10286782,earth911,Earth911.com,,"During my childhood, when someone in the family got sick, we often relied on home remedies. Here are a few, passed on from my grandmother. #Sustainability #Livegreen #Ecofriendly #Homeremedies #Stayhealty #Mavenmoment   https://t.co/HpbPSthZNh  https://t.co/hhDgywtGL3",en,[],['http://ow.ly/QuBb50IqcvL'],['https://pbs.twimg.com/media/FPNBDgpWYAcnwUi.jpg'],0,0,1,"['sustainability', 'livegreen', 'ecofriendly', 'homeremedies', 'stayhealty', 'mavenmoment']",[],https://twitter.com/Earth911/status/1509621829861793796,False,,1,https://pbs.twimg.com/media/FPNBDgpWYAcnwUi.jpg,,,,,,,[],,,,
1509621757380018195,1509621757380018195,2022-03-31 13:00:49 Pacific Daylight Time,2022-03-31,13:00:49,-0700,1234114342200762368,khsrc1,Koala History and Sustainability Research Cluster,,"Thank you, Gabi, for pointing this crowd out. Interesting combination of #koalas with #AmericanIndian #headgear. 🐨🌿 #FunkyFriday #EcoFriendly #CampingGear #USA #Australia #CoalaTree  https://t.co/5zsLqrFPae",en,[],[],['https://pbs.twimg.com/media/FPNA_PGXoAAmM-R.jpg'],0,0,0,"['koalas', 'americanindian', 'headgear', 'funkyfriday', 'ecofriendly', 'campinggear', 'usa', 'australia', 'coalatree']",[],https://twitter.com/KHSRC1/status/1509621757380018195,False,,1,https://pbs.twimg.com/media/FPNA_PGXoAAmM-R.jpg,,,,,,,[],,,,
1509620267961577473,1509620267961577473,2022-03-31 12:54:53 Pacific Daylight Time,2022-03-31,12:54:53,-0700,18028541,biofriendly,Biofriendly,,Why Kids (and Parents) Need to Spend More Time in Nature  https://t.co/4BEI8gIWkk via @biofriendly #biofriendlyplanet #ecofriendly #sustainable #nature #time #ReduceStress #ImproveImagination #environmental #awareness,en,"[{'screen_name': 'biofriendly', 'name': 'biofriendly', 'id': '18028541'}]",['https://biofriendlyplanet.com/eco-friendly-tips/why-kids-and-parents-need-to-spend-more-time-in-nature/'],[],0,0,0,"['biofriendlyplanet', 'ecofriendly', 'sustainable', 'nature', 'time', 'reducestress', 'improveimagination', 'environmental', 'awareness']",[],https://twitter.com/biofriendly/status/1509620267961577473,False,,0,,,,,,,,[],,,,
1509619486122520587,1509619486122520587,2022-03-31 12:51:47 Pacific Daylight Time,2022-03-31,12:51:47,-0700,223164111,atena1978,Sara Montero Dueñas,,"Hoy os traigo una novedad #ecofriendly. Discos desmaquillantes tejidos a mano en hilo 100 % algodón. Con ellos podréis disminuir nuestra huella de plásticos en el planeta, que bien lo necesita. Se pueden reutilizar muchas veces y lavar en la lavadora. #ganchilo #artesanía.  https://t.co/78T7VNDCmL",es,[],[],"['https://pbs.twimg.com/media/FPM-5rzXMBMwNg1.jpg', 'https://pbs.twimg.com/media/FPM-6XsWYAs0IDr.jpg', 'https://pbs.twimg.com/media/FPM-68eWYAM9rAO.jpg']",1,0,0,"['ecofriendly', 'ganchilo', 'artesanía']",[],https://twitter.com/atena1978/status/1509619486122520587,False,,1,https://pbs.twimg.com/media/FPM-5rzXMBMwNg1.jpg,,,,,,,[],,,,
1509612904378945537,1509612904378945537,2022-03-31 12:25:38 Pacific Daylight Time,2022-03-31,12:25:38,-0700,211208168,bluegreenadvise,Blue & Green Adviser,,7 Reasons Why Home #WaterFilters Are #EcoFriendly via @bluegreentweet  https://t.co/wfhZdhCrH7,en,"[{'screen_name': 'bluegreentweet', 'name': 'blue&greentomorrow', 'id': '209070276'}]",['https://blueandgreentomorrow.com/features/reasons-why-home-water-filters-are-eco-friendly/'],[],0,0,0,"['waterfilters', 'ecofriendly']",[],https://twitter.com/bluegreenadvise/status/1509612904378945537,False,,0,,,,,,,,[],,,,
1509612887056457730,1509612887056457730,2022-03-31 12:25:34 Pacific Daylight Time,2022-03-31,12:25:34,-0700,209070276,bluegreentweet,Blue&GreenTomorrow,,7 Reasons Why Home #WaterFilters Are #EcoFriendly via @bluegreentweet  https://t.co/NrXxUHecfF,en,"[{'screen_name': 'bluegreentweet', 'name': 'blue&greentomorrow', 'id': '209070276'}]",['https://blueandgreentomorrow.com/features/reasons-why-home-water-filters-are-eco-friendly/'],[],0,0,0,"['waterfilters', 'ecofriendly']",[],https://twitter.com/bluegreentweet/status/1509612887056457730,False,,0,,,,,,,,[],,,,
1509608903624953888,1509608903624953888,2022-03-31 12:09:44 Pacific Daylight Time,2022-03-31,12:09:44,-0700,790113480,aeropuertocibao,AeropuertoCibao ¡Conectando al Cibao con el Mundo!,,"Para conmemorar el #DiaMundialdelClima, realizamos una jornada de reforestación en favor de las cuencas de los ríos #Amina e #Inoa en #Sajoma, de esta forma ayudamos a contrarrestar los efectos del #cambioclimático. ⠀ ⠀ #AeropuertoCibao  #MasCercaDeTi  #EcoFriendly  https://t.co/ns1Ki4bWcB",es,[],[],[],0,1,1,"['diamundialdelclima', 'amina', 'inoa', 'sajoma', 'cambioclimático', 'aeropuertocibao', 'mascercadeti', 'ecofriendly']",[],https://twitter.com/aeropuertocibao/status/1509608903624953888,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1509273267663777795/pu/img/d5ZMYIJSWc4cAfbK.jpg,,,,,,,[],,,,
1509607428228321280,1509607428228321280,2022-03-31 12:03:52 Pacific Daylight Time,2022-03-31,12:03:52,-0700,44921442,knorkflatware,Knork Flatware,,Bring on #EarthMonth #earthday2022 #ecofriendly  https://t.co/WQG02jNZVa,en,[],[],[],0,0,0,"['earthmonth', 'earthday2022', 'ecofriendly']",[],https://twitter.com/KnorkFlatware/status/1509607428228321280,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1509607368845402113/pu/img/WYSBz29UD1O4-Jkq.jpg,,,,,,,[],,,,
1509607012639854595,1509607012639854595,2022-03-31 12:02:13 Pacific Daylight Time,2022-03-31,12:02:13,-0700,1477335963319914499,letsgetitclean,letsgetitclean,,Start switching to cleaners with safer ingredients to help protect your family from harmful toxins!   #cleaning #cleaningtips #cleaninghacks #ecofriendly #ecofriendlycleaning #nontoxic #nontoxiccleaning #springcleaning #housecleaningtips #bathroom #bathroomcleaning  https://t.co/CZQ40BLgYo,en,[],[],['https://pbs.twimg.com/media/FPMzX-qXMAMoHRK.jpg'],0,1,0,"['cleaning', 'cleaningtips', 'cleaninghacks', 'ecofriendly', 'ecofriendlycleaning', 'nontoxic', 'nontoxiccleaning', 'springcleaning', 'housecleaningtips', 'bathroom', 'bathroomcleaning']",[],https://twitter.com/letsgetitclean/status/1509607012639854595,False,,1,https://pbs.twimg.com/media/FPMzX-qXMAMoHRK.jpg,,,,,,,[],,,,
1509606719726489614,1509606719726489614,2022-03-31 12:01:03 Pacific Daylight Time,2022-03-31,12:01:03,-0700,1451665991260327936,101_cleaners,101 Dry Cleaners,,"If you are looking to shop sustainable fashion and need some ideas, take a look at this list of sustainable stores so you can live a more eco-friendly lifestyle! #sustainablebrands #fashion #ecofriendly   https://t.co/e4b5TFxM1j  https://t.co/zzQqLex1iS",en,[],['http://ow.ly/KlU950IsxWm'],['https://pbs.twimg.com/media/FPMzT3yXoA0sfDb.jpg'],0,0,0,"['sustainablebrands', 'fashion', 'ecofriendly']",[],https://twitter.com/101_cleaners/status/1509606719726489614,False,,1,https://pbs.twimg.com/media/FPMzT3yXoA0sfDb.jpg,,,,,,,[],,,,
1509605674925408260,1509605674925408260,2022-03-31 11:56:54 Pacific Daylight Time,2022-03-31,11:56:54,-0700,244454037,greenbeetle_s,Green Beetle Store,,#ecofriendly Eco Friendly Bamboo Wooden Toothbrushes for Gift 50 or 100 Pcs  https://t.co/YsBnns38fp  https://t.co/0gdVb2wSBT,en,[],['https://greenbeetlestore.com/eco-friendly-bamboo-wooden-toothbrushes-for-gift-50-or-100-pcs/'],['https://pbs.twimg.com/media/FPMyXGKXoAsxj-r.jpg'],0,0,0,['ecofriendly'],[],https://twitter.com/greenbeetle_s/status/1509605674925408260,False,,1,https://pbs.twimg.com/media/FPMyXGKXoAsxj-r.jpg,,,,,,,[],,,,
1509605515063541760,1509605515063541760,2022-03-31 11:56:16 Pacific Daylight Time,2022-03-31,11:56:16,-0700,976968452777787392,arrowheadfund,AIF,,Learn about EVUS Inc and the technology they use!   https://t.co/3nM5zIHoYk  #technology #Innovation #entrepreneurship #ecofriendly  https://t.co/up7SllFgkv,en,[],['https://www.evusinc.com/'],['https://pbs.twimg.com/media/FPMyMZNVEAwI_-B.jpg'],0,0,0,"['technology', 'innovation', 'entrepreneurship', 'ecofriendly']",[],https://twitter.com/ArrowheadFund/status/1509605515063541760,False,,1,https://pbs.twimg.com/media/FPMyMZNVEAwI_-B.jpg,,,,,,,[],,,,
1509602736714756101,1509602736714756101,2022-03-31 11:45:14 Pacific Daylight Time,2022-03-31,11:45:14,-0700,1434797005197377536,maunawai_uk,Maunawai - United Kingdom,,Why choose Maunawai?  #water #hydrate #drinkwaterdaily #purewater #waterpurifier #waterfilters #filtration #health #healthyliving #selfcare #stayhealthy #ecofriendly #environmentallyfriendly  https://t.co/SO8E3bsExB,en,[],[],['https://pbs.twimg.com/media/FPMvq1_X0AgjFau.jpg'],0,0,0,"['water', 'hydrate', 'drinkwaterdaily', 'purewater', 'waterpurifier', 'waterfilters', 'filtration', 'health', 'healthyliving', 'selfcare', 'stayhealthy', 'ecofriendly', 'environmentallyfriendly']",[],https://twitter.com/Maunawai_UK/status/1509602736714756101,False,,1,https://pbs.twimg.com/media/FPMvq1_X0AgjFau.jpg,,,,,,,[],,,,
1509600040360284161,1509600040360284161,2022-03-31 11:34:31 Pacific Daylight Time,2022-03-31,11:34:31,-0700,1435561863165657097,skinsprite,Healthy~Skin~things,,"South Africans, buy your natural products all in one spot 💟🧚🏼‍♀️ Link in bio!   #naturalproducts #southafrica #skincare #bodycare #healthylifestyle #localislekker #onlineshopping #ecofriendly #greenbeauty #greenliving  #carbonneutral  https://t.co/5v56UOa9AE",en,[],[],[],0,0,0,"['naturalproducts', 'southafrica', 'skincare', 'bodycare', 'healthylifestyle', 'localislekker', 'onlineshopping', 'ecofriendly', 'greenbeauty', 'greenliving', 'carbonneutral']",[],https://twitter.com/SkinSprite/status/1509600040360284161,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1509599960987316238/pu/img/WCbzyKKx7m62yzI3.jpg,,,,,,,[],,,,
1509599531691917324,1509599531691917324,2022-03-31 11:32:30 Pacific Daylight Time,2022-03-31,11:32:30,-0700,850108227954118656,deaconu_madalin,Madalin Deaconu,,The #Biggest Development on Webdollar #blockchain is about to take place next month with #Webdollar 2.0 Major upgrade TestNet launch in April. 🚀🚀🚀  #Bitcoin #Crypto #CryptoNews #ecofriendly  https://t.co/xBMy9wc9PL,en,[],[],['https://pbs.twimg.com/media/FPMswmOXMAw5L1s.jpg'],2,4,10,"['biggest', 'blockchain', 'webdollar', 'bitcoin', 'crypto', 'cryptonews', 'ecofriendly']",[],https://twitter.com/Deaconu_Madalin/status/1509599531691917324,False,,1,https://pbs.twimg.com/media/FPMswmOXMAw5L1s.jpg,,,,,,,[],,,,
1509598904807010304,1509598904807010304,2022-03-31 11:30:00 Pacific Daylight Time,2022-03-31,11:30:00,-0700,1050775980254597125,prettysoaps,Pretty Savage®: Plastic Free Luxury,,"So you want to start being a bit more #ecofriendly but not sure how? Why not swap your plastic shower gel with a lovely, handmade, award-winning, skin-loving, natural soap bar?   https://t.co/QwW7dm9v5y  #MHHSBD #Vegan #MadeinSurrey  https://t.co/mCGbT3Rqqc",en,[],['https://www.pretty-savage.co.uk/product-category/soap/'],['https://pbs.twimg.com/media/FICYhb5WUAYBLn3.jpg'],0,2,1,"['ecofriendly', 'mhhsbd', 'vegan', 'madeinsurrey']",[],https://twitter.com/PrettySoaps/status/1509598904807010304,False,,1,https://pbs.twimg.com/media/FICYhb5WUAYBLn3.jpg,,,,,,,[],,,,
1509597045606297615,1509597045606297615,2022-03-31 11:22:37 Pacific Daylight Time,2022-03-31,11:22:37,-0700,1433995313124048899,alanchu808,Alan Chu,,"A #smarthome isn't only convenient, but it can also make your house more #ecofriendly.   https://t.co/dyXUClSY7I  https://t.co/eX4zjCmtr4",en,[],['https://cpix.me/a/140741781'],['https://pbs.twimg.com/media/FPMqg2cXwAg1g5W.jpg'],0,0,0,"['smarthome', 'ecofriendly']",[],https://twitter.com/AlanChu808/status/1509597045606297615,False,,1,https://pbs.twimg.com/media/FPMqg2cXwAg1g5W.jpg,,,,,,,[],,,,
1509596377789218821,1509596377789218821,2022-03-31 11:19:58 Pacific Daylight Time,2022-03-31,11:19:58,-0700,1180181301095215104,contempra_inn,ContempraINN🌹,,"These green wheels represent the #ecofriendly housing communities of Brøndby Haveby or Brøndby Garden City #Copenhagen, #Denmark,community gardens known for their unique circular arrangement. #Sustainability  🎥 WasteEd   https://t.co/2jTjWGmPfp @CurieuxExplorer @CONTEMPRA_INN🌹",en,"[{'screen_name': 'curieuxexplorer', 'name': 'dev khanna', 'id': '1249601030502756353'}, {'screen_name': 'contempra_inn', 'name': 'contemprainn🌹', 'id': '1180181301095215104'}]",[],[],0,3,6,"['ecofriendly', 'copenhagen', 'denmark', 'sustainability']",[],https://twitter.com/CONTEMPRA_INN/status/1509596377789218821,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1267134477593194498/pu/img/oEECEA-d4ievoc1g.jpg,,,,,,,[],,,,
1509595588890963976,1509595588890963976,2022-03-31 11:16:49 Pacific Daylight Time,2022-03-31,11:16:49,-0700,1278695675090345986,instacoatpp,Instacoat Premium Products,,"Instacoat Premium Products Seam Sealer  The IPP Seam Sealer is cost-effective and #ecofriendly.  It is a superior fluid-applied rubber that displays the elastic, #waterproofing properties of our highly refined ""#Neoprene #LiquidRubber.""  #IPP #instacoatpremiumproducts #seamsealer  https://t.co/4XcSrTczsI",en,[],[],['https://pbs.twimg.com/media/FPMpLyOXMA4vYkr.jpg'],1,0,0,"['ecofriendly', 'waterproofing', 'neoprene', 'liquidrubber', 'ipp', 'instacoatpremiumproducts', 'seamsealer']",[],https://twitter.com/instacoatpp/status/1509595588890963976,False,,1,https://pbs.twimg.com/media/FPMpLyOXMA4vYkr.jpg,,,,,,,[],,,,
1509594657226821633,1509594657226821633,2022-03-31 11:13:07 Pacific Daylight Time,2022-03-31,11:13:07,-0700,2855329598,upshotme,"Sam: Thinking Human,1st. Bio-Man, 2nd. Gay, Last.",, https://t.co/uWkEoeK21z  RT-9 #StandForPlanet #ClimateAction #ClimateCrisis #ClimateEmergency #ClimateStrike #ClimateStrikeOnline #ClimateReport #ClimateChange #GlobalWarming #SaveThePlanet #Sustainable #Environment #ClimateChange #SaveThePlanet #GlobalWarming #EcoFriendly,und,[],['https://youtu.be/TSVIHPrfRv4'],[],0,0,0,"['standforplanet', 'climateaction', 'climatecrisis', 'climateemergency', 'climatestrike', 'climatestrikeonline', 'climatereport', 'climatechange', 'globalwarming', 'savetheplanet', 'sustainable', 'environment', 'climatechange', 'savetheplanet', 'globalwarming', 'ecofriendly']",[],https://twitter.com/upshotme/status/1509594657226821633,False,,0,,,,,,,,[],,,,
1509594626755338243,1509594626755338243,2022-03-31 11:13:00 Pacific Daylight Time,2022-03-31,11:13:00,-0700,1447658099179917315,sekaicoin,James Takagi 犬 ,,#ImpactXP #ecofriendly #GreenEnergy #CleanWater Let's do our part to fight #climate change.  https://t.co/M2gc81emPK,en,[],[],['https://pbs.twimg.com/media/FPMoC-8XMAYO7Ev.jpg'],0,1,1,"['impactxp', 'ecofriendly', 'greenenergy', 'cleanwater', 'climate']",[],https://twitter.com/sekaicoin/status/1509594626755338243,False,,1,https://pbs.twimg.com/media/FPMoC-8XMAYO7Ev.jpg,,,,,,,[],,,,
1509591761462648849,1509591761462648849,2022-03-31 11:01:37 Pacific Daylight Time,2022-03-31,11:01:37,-0700,10286782,earth911,Earth911.com,,"Milk jugs, aluminum bowls, bread tags, and more all find new life in handy ways when you repurpose food packaging. Check out these easy tips. #Sustainability #Livegreen #Ecofriendly #Reuse #Upcycle #Earthfirst #Greenliving #Sustainable   https://t.co/jjTbKa3kIr  https://t.co/owiiIEUAD0",en,[],['http://ow.ly/2iZ950InObi'],['https://pbs.twimg.com/media/FPMltS1XoAE_F3e.jpg'],0,2,2,"['sustainability', 'livegreen', 'ecofriendly', 'reuse', 'upcycle', 'earthfirst', 'greenliving', 'sustainable']",[],https://twitter.com/Earth911/status/1509591761462648849,False,,1,https://pbs.twimg.com/media/FPMltS1XoAE_F3e.jpg,,,,,,,[],,,,
1509585798491947015,1509584675307769894,2022-03-31 10:37:55 Pacific Daylight Time,2022-03-31,10:37:55,-0700,912257339834687488,lucushost,LucusHost,,"Naciendo en el año 2017, Hannun estima que próximamente podrá cotizar en bolsa con el objetivo de poder aumentar todavía más su catálogo de mobiliario #ecofriendly 🌳  #eCommerceDay22 | @iebschool | @mauricibadia",es,"[{'screen_name': 'iebschool', 'name': 'iebs digital school', 'id': '96138777'}, {'screen_name': 'mauricibadia', 'name': 'maurici badia', 'id': '269970212'}]",[],[],2,0,1,"['ecofriendly', 'ecommerceday22']",[],https://twitter.com/LucusHost/status/1509585798491947015,False,,0,,,,,,,,[],,,,
1509585721195126786,1509585721195126786,2022-03-31 10:37:37 Pacific Daylight Time,2022-03-31,10:37:37,-0700,844713764524118016,vitusdaniel1,#That_Analog_guy 🇳🇬,,Everyone wishes to have a slice of this pie☺️ with the cherry on top 🥮🍒 #ANALOG brings #Interoperability | #Scalability &amp; #Security to the blockchain interface all the while paying attention to environmental benefits... A system which is #ecofriendly and utterly irreplaceable💯  https://t.co/ufEH48s5i0,en,[],[],['https://pbs.twimg.com/media/FPMgH15XwAAOP4_.jpg'],1,1,1,"['analog', 'interoperability', 'scalability', 'security', 'ecofriendly']",[],https://twitter.com/VitusDaniel1/status/1509585721195126786,False,,1,https://pbs.twimg.com/media/FPMgH15XwAAOP4_.jpg,,,,,,,[],,,,
1509584159332777984,1509582405681782787,2022-03-31 10:31:24 Pacific Daylight Time,2022-03-31,10:31:24,-0700,96138777,iebschool,IEBS Digital School,,".@mauricibadi nos cuenta en #eCommerceDay22 que Hannun nacía en el año 2017. ""Yo iba por @Pinterest buscando lo local, sostenible y #ecofriendly, pero veía que no había una marca que reuniese todos esos valores, así que vi una pequeña ventana de oportunidad""  https://t.co/v6Xw0t09fm",es,"[{'screen_name': 'pinterest', 'name': 'pinterest', 'id': '106837463'}]",[],['https://pbs.twimg.com/media/FPMd3_tX0AEQ-D1.jpg'],1,0,1,"['ecommerceday22', 'ecofriendly']",[],https://twitter.com/iebschool/status/1509584159332777984,False,,1,https://pbs.twimg.com/media/FPMd3_tX0AEQ-D1.jpg,,,,,,,[],,,,
1509583857984720907,1509583857984720907,2022-03-31 10:30:13 Pacific Daylight Time,2022-03-31,10:30:13,-0700,10286782,earth911,Earth911.com,,Do you know what goes in a home compost bin? Challenge your composting knowledge and learn new composting tips in this Earth911 Quiz. #Sustainability #composting #Quiz #Livegreen #Ecofriendly #compost #Ecofriendlylife #Greenhomes  https://t.co/Rj44dmxUxO  https://t.co/cBhwiwUf1R,en,[],['http://ow.ly/ZUqp50Ix8lW'],['https://pbs.twimg.com/media/FPMehM7XMAY5n-l.jpg'],0,0,0,"['sustainability', 'composting', 'quiz', 'livegreen', 'ecofriendly', 'compost', 'ecofriendlylife', 'greenhomes']",[],https://twitter.com/Earth911/status/1509583857984720907,False,,1,https://pbs.twimg.com/media/FPMehM7XMAY5n-l.jpg,,,,,,,[],,,,
1509583661053718531,1509583661053718531,2022-03-31 10:29:26 Pacific Daylight Time,2022-03-31,10:29:26,-0700,762020443373133826,libertysoap,libertybathandbody,,"Juniper Sage Large Bar Soap, Clean Scent Hand-Crafted Soap, Cocoa And Shea Butter Soap, Vegan Soap, Environmentally Friendly, Palm Free  https://t.co/9nNYHI683A #ecofriendly #allnatural ##Handwashing #skincare ##WashYourHands #Etsy #LibertyBath  https://t.co/rD31VCfIUA",en,[],['https://tuppu.net/a7f5b2b3'],"['https://pbs.twimg.com/media/FPMeVDVXoAMTtxP.jpg', 'https://pbs.twimg.com/media/FPMeVPxXMAwyC1X.jpg', 'https://pbs.twimg.com/media/FPMeVagX0AIsmZ2.jpg', 'https://pbs.twimg.com/media/FPMeVrwWYAspD9J.jpg']",0,7,4,"['ecofriendly', 'allnatural', 'handwashing', 'skincare', 'washyourhands', 'etsy', 'libertybath']",[],https://twitter.com/libertysoap/status/1509583661053718531,False,,1,https://pbs.twimg.com/media/FPMeVDVXoAMTtxP.jpg,,,,,,,[],,,,
1509583563976585225,1509583563976585225,2022-03-31 10:29:03 Pacific Daylight Time,2022-03-31,10:29:03,-0700,3245339392,thedamside,The Damside,,"I hope I have captured the true joy of this fun, uplifting experience. Keep your hot drinks HOT and cold drinks COLD. Just add cake!  #wild #swimbler #swimming #coldwater #scotland #lochmorlich #lochinsh #ecofriendly #reuse #bottle #flask #noplastic #unique #designs #hot #cold  https://t.co/An99mukG09",en,[],[],['https://pbs.twimg.com/media/FPMeQARWYAg9m8w.jpg'],0,0,0,"['wild', 'swimbler', 'swimming', 'coldwater', 'scotland', 'lochmorlich', 'lochinsh', 'ecofriendly', 'reuse', 'bottle', 'flask', 'noplastic', 'unique', 'designs', 'hot', 'cold']",[],https://twitter.com/thedamside/status/1509583563976585225,False,,1,https://pbs.twimg.com/media/FPMeQARWYAg9m8w.jpg,,,,,,,[],,,,
1509582597881356306,1509582597881356306,2022-03-31 10:25:12 Pacific Daylight Time,2022-03-31,10:25:12,-0700,318727131,mollyannejacobs,Molly Anne Jacobs,,Guys who care about stopping #climatechange are more likely to get laid. #ditchthetruck #recycle #ecofriendly #protecttheplanet #PokemonGO #Marvel #Avengers #FightClub #Joker  https://t.co/7zA0qa9b22,en,[],['https://finance.yahoo.com/news/petromasculinity-leading-dealbreaker-dating-app-203958966.html'],[],0,0,0,"['climatechange', 'ditchthetruck', 'recycle', 'ecofriendly', 'protecttheplanet', 'pokemongo', 'marvel', 'avengers', 'fightclub', 'joker']",[],https://twitter.com/mollyannejacobs/status/1509582597881356306,False,,0,,,,,,,,[],,,,
1509581556633022470,1509581556633022470,2022-03-31 10:21:04 Pacific Daylight Time,2022-03-31,10:21:04,-0700,337770742,ecoexpert1,Clare Delaney,,Eco-Friendly Home #Storage Keeps You Sane  https://t.co/i1iUs19QuH #clutter #ecofriendly #environmentfriendly #furniture #green #homestorage #organizeyourhome #reduce,en,[],['https://ecofriendlylink.com/blog/eco-friendlyhomestorage/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost'],[],0,0,1,"['storage', 'clutter', 'ecofriendly', 'environmentfriendly', 'furniture', 'green', 'homestorage', 'organizeyourhome', 'reduce']",[],https://twitter.com/EcoExpert1/status/1509581556633022470,False,,0,,,,,,,,[],,,,
1509580494467436549,1509580494467436549,2022-03-31 10:16:51 Pacific Daylight Time,2022-03-31,10:16:51,-0700,755774391959584770,stonepierpress,Stone Pier Press,,We’re one week out from Acadia Tucker’s FREE Spring Planting Workshop. Register now to get all the tips on April 7!!  https://t.co/gLt6eEJAzK #garden #gardenlife #gardeners #Spring  #ecofriendly    #plantlover  https://t.co/wdmlKz8GHA,en,[],['https://us02web.zoom.us/webinar/register/WN_4preszIpRpmrw9Zvtb_6Tg'],['https://pbs.twimg.com/media/FPMbDy6XoAUj2ij.jpg'],0,0,1,"['garden', 'gardenlife', 'gardeners', 'spring', 'ecofriendly', 'plantlover']",[],https://twitter.com/stonepierpress/status/1509580494467436549,False,,1,https://pbs.twimg.com/media/FPMbDy6XoAUj2ij.jpg,,,,,,,[],,,,
1509578918969462797,1509578918969462797,2022-03-31 10:10:35 Pacific Daylight Time,2022-03-31,10:10:35,-0700,259921434,rubymoonswim,RubyMoon GymToSwim®,,"like mother, like daughter 💖 #gymtoswim #gym #swim #sustainablebrand #sustainablefashion #ethicalfashion #ecofriendly #circulareconomy #sustainableswimwear #sustainableactivewear #ethicalactivewear #ethicalswimwear #smallbusiness #activewearforactivists #vegan  https://t.co/ljrRMlvvmY",en,[],[],['https://pbs.twimg.com/media/FPMZ549XIAcLoS1.jpg'],0,1,1,"['gymtoswim', 'gym', 'swim', 'sustainablebrand', 'sustainablefashion', 'ethicalfashion', 'ecofriendly', 'circulareconomy', 'sustainableswimwear', 'sustainableactivewear', 'ethicalactivewear', 'ethicalswimwear', 'smallbusiness', 'activewearforactivists', 'vegan']",[],https://twitter.com/RubyMoonSwim/status/1509578918969462797,False,,1,https://pbs.twimg.com/media/FPMZ549XIAcLoS1.jpg,,,,,,,[],,,,
1509577726079995904,1509577726079995904,2022-03-31 10:05:51 Pacific Daylight Time,2022-03-31,10:05:51,-0700,904452594013229060,pawsinprofile,Paws In Profile,,Greyhound in Blues  https://t.co/vddbS3X1i0 via @zazzle #pawsinprofile #dogs #dogsoftwitter #dogstyle #Greyhound #bags #reusablebags #reusable #ecofriendly #grocerybags #shopping #bag,en,"[{'screen_name': 'zazzle', 'name': 'zazzle inc.', 'id': '16304010'}]",['https://www.zazzle.com/z/v26moi6e?rf=238394939165913935'],[],0,0,0,"['pawsinprofile', 'dogs', 'dogsoftwitter', 'dogstyle', 'greyhound', 'bags', 'reusablebags', 'reusable', 'ecofriendly', 'grocerybags', 'shopping', 'bag']",[],https://twitter.com/PawsInProfile/status/1509577726079995904,False,,0,,,,,,,,[],,,,
1509576880269283334,1509576880269283334,2022-03-31 10:02:29 Pacific Daylight Time,2022-03-31,10:02:29,-0700,4121909625,purenaturalpet,Pure and Natural Pet,,"Why is organic farming important? Organic products are a healthier solution for your family, pets, and the environment.  We're proud to be organic, cruelty free &amp; USA Made because it matters! 🌎🐾🍃👍 #OrganicWeek #OrganicTradeAssociation #EcoFriendly  https://t.co/AF54Apyue8",en,[],[],['https://pbs.twimg.com/media/FPMYLCgXoAEQt3B.jpg'],0,0,0,"['organicweek', 'organictradeassociation', 'ecofriendly']",[],https://twitter.com/Purenaturalpet/status/1509576880269283334,False,,1,https://pbs.twimg.com/media/FPMYLCgXoAEQt3B.jpg,,,,,,,[],,,,
